table,columns
encuestas_wsp_asesor_octubre,12
encuestas_wsp_bot_octubre2,8
escm_paquetes_facturados_2025,55
facturacion_penalidades_facturadas,55
gmc_consolidado_portabilidad_20260118,42
perfiles_comercios,4
tf_funfijo_202510_29,32
tf_funmovildatos_adicional_parte2_15102025_agrupado,48
tf_funmovilvoz_adicional_parte2_15102025_agrupado,48
internal.catalog_encryption_keys,4
internal.catalog_properties,2
internal.data_type_mapping,3
internal.environment_permissions,7
internal.environment_references,7
internal.environment_variables,9
internal.environments,7
internal.event_message_context,10
internal.event_messages,13
internal.executable_statistics,10
internal.executables,9
internal.execution_component_phases,12
internal.execution_data_statistics,13
internal.execution_data_taps,7
internal.execution_parameter_values,12
internal.execution_property_override_values,6
internal.executions,12
internal.extended_operation_info,8
internal.folder_permissions,7
internal.folders,6
internal.object_parameters,19
internal.object_versions,10
internal.operation_messages,7
internal.operation_os_sys_info,7
internal.operation_permissions,7
internal.operations,17
internal.packages,16
internal.project_permissions,7
internal.projects,12
internal.validations,8
DIM.ENC_ESTUDIO,6
DIM.ENC_ESTUDIO_2,5
DIM.ENC_TIPO_B2B,3
DIM.Estudio,9
DIM.Frecuencia_estudio,2
DIM.Medio_estudio,2
DIM.Segmento_estudio,2
DIM.Socio_subestudio,2
DIM.Subestudio,6
DIM.Tipo_estudio,2
2024606_POOLREITERADAS_BASENPS_v2,58
AA_BASE_PORTABILIDAD,57
ACCESADAS_CRUCE,11
ANALISIS_INCREMENTO_MPH_ENCUESTAS_ACUMULADO_CALL,83
AN_EC_BAJAS,4
AN_EC_POST,112
ASESORES_BLENDING,7
ASG_RUTAS_BASE_TRIMESTRAS_ACCESADAS_2025_2,15
AVERIAS_PONDERADOR_TOTAL,10
AVERIAS_REPORTE,51
Accesadas_Total,12
Accesadas_Total_Reiterados,25
BASE_ACUMULADA_RETE,67
BASE_ACUM_RETEN_9,66
BASE_EBC_ABRIL,15
BASE_EBC_MARZO,15
BASE_EBC_MAYO,15
BASE_LN_1_DIA,35
BASE_PRIORITY_JULIO,7
BBDD_CALL_0321,64
BBDD_ENCUESTAS_AURA_LN,38
BBDD_TEMPLATE_ENCUESTAS_AURA_LN,39
BBDD_individuos_DNI,119
BBDD_individuos_DNI_2,119
BD_COLAS_NO_MIGRADOS_FIJA,2
BD_ENVIO_AVERIAS_B2B,39
BD_ENVIO_AVERIAS_B2C_COBRE,40
BD_ENVIO_AVERIAS_B2C_COBRE_v1,40
BD_ENVIO_AVERIAS_B2C_HFC,40
BD_ENVIO_AVERIAS_B2C_MASIVA,36
BD_ENVIO_AVERIAS_B2C_MASIVA_INDIVIDUAL_HFC,36
BD_ENVIO_AVERIAS_B2C_MASIVA_INDIVIDUAL_RESTO,36
BD_ENVIO_AVERIAS_B2C_PLANTA_INTERNA,32
BD_ENVIO_AVERIAS_B2C_PLANTA_OTROS,32
BD_ENVIO_AVERIAS_N2,46
BD_ENVIO_TIENDAS_FIJA,30
BD_ENVIO_TIENDAS_MOVIL,30
BD_ENVIO_WHATSAPP_ASESOR_B2B,23
BD_ENVIO_WHATSAPP_ASESOR_B2B_ADHOC,22
BD_ENVIO_WHATSAPP_BOT_B2B,23
BD_ENVIO_WHATSAPP_BOT_B2B_ADHOC,22
BD_Equivalencias_Velocidad_Planta_HFC_Intraway,2
BD_FUNCIONAMIENTO_DATOS_202501_ENVIO_A365,37
BD_FUNCIONAMIENTO_DATOS_202502_ENVIO_A365,37
BD_FUNCIONAMIENTO_DATOS_202502_ENVIO_A365_V2,37
BD_FUNCIONAMIENTO_DATOS_202503,65
BD_FUNCIONAMIENTO_DATOS_202504,65
BD_FUNCIONAMIENTO_DATOS_202505,65
BD_FUNCIONAMIENTO_DATOS_202505_ENVIO_A365,37
BD_FUNCIONAMIENTO_DATOS_202505_ENVIO_A365_PARTE1,48
BD_FUNCIONAMIENTO_DATOS_202505_ENVIO_A365_PARTE2,48
BD_FUNCIONAMIENTO_DATOS_202506,65
BD_FUNCIONAMIENTO_DATOS_202506_ENVIO_A365,37
BD_FUNCIONAMIENTO_DATOS_202506_ENVIO_A365_PARTE1,48
BD_FUNCIONAMIENTO_DATOS_202506_ENVIO_A365_PARTE2,48
BD_FUNCIONAMIENTO_DATOS_202507,66
BD_FUNCIONAMIENTO_DATOS_202507_ENVIO_A365,37
BD_FUNCIONAMIENTO_DATOS_202507_ENVIO_A365_PARTE1,48
BD_FUNCIONAMIENTO_DATOS_202507_ENVIO_A365_PARTE2,48
BD_FUNCIONAMIENTO_VOZ_202411_ENVIO_A365,37
BD_FUNCIONAMIENTO_VOZ_202501,65
BD_FUNCIONAMIENTO_VOZ_202501_ENVIO_A365,37
BD_FUNCIONAMIENTO_VOZ_202502,65
BD_FUNCIONAMIENTO_VOZ_202502_ENVIO_A365,37
BD_FUNCIONAMIENTO_VOZ_202502_ENVIO_A365_V2,37
BD_FUNCIONAMIENTO_VOZ_202503,65
BD_FUNCIONAMIENTO_VOZ_202504,65
BD_FUNCIONAMIENTO_VOZ_202505,65
BD_FUNCIONAMIENTO_VOZ_202505_ENVIO_A365,37
BD_FUNCIONAMIENTO_VOZ_202505_ENVIO_A365_PARTE1,48
BD_FUNCIONAMIENTO_VOZ_202505_ENVIO_A365_PARTE2,48
BD_FUNCIONAMIENTO_VOZ_202506,65
BD_FUNCIONAMIENTO_VOZ_202506_ENVIO_A365,37
BD_FUNCIONAMIENTO_VOZ_202506_ENVIO_A365_PARTE1,48
BD_FUNCIONAMIENTO_VOZ_202506_ENVIO_A365_PARTE2,48
BD_FUNCIONAMIENTO_VOZ_202507,66
BD_FUNCIONAMIENTO_VOZ_202507_ENVIO_A365,37
BD_FUNCIONAMIENTO_VOZ_202507_ENVIO_A365_PARTE1,48
BD_FUNCIONAMIENTO_VOZ_202507_ENVIO_A365_PARTE2,48
BD_FUNCIONAMIENTO_VOZ_202508,66
BD_Funcionamiento_B2B_Fija,26
BD_LN_Medallia_09_Octubre,35
BD_PTA_EXTERNA_INTERNA_OTROS,21
BOTMAKER_FACEBOOK_ASESOR,32
BOTMAKER_WHATSAPP_ASESOR,32
BOTMAKER_WHATSAPP_BOT,23
BaseA,65
Base_Correos_Clientes_202506,9
Base_Correos_Clientes_20250917,9
Base_Q_Alarmas_202508,6
CALL_AGOSTO_MEDALLIA,35
CATALOGO_DIM_BOTONES_TIENDAS,6
CAT_INVENTARIO_LATITUD_LONGITUD_CELDAS_EBC_2309,3
CCEE_ChatBot_Encuestas_PollBot,40
CCEE_ChatBot_Encuestas_PollBot_Caliente,47
CCEE_ChatBot_Encuestas_PollBot_Caliente_MARZO,39
CCEE_ChatBot_Encuestas_PollBot_SESION_ID_1,40
CCEE_ChatBot_Encuestas_PollBot_flag_CDU_COMPLETO,40
CDU_GESTION,13
CLIENTES_GAP_CR1181_CICLICAS_MAYO_V2,10
CLIENTES_OVER_CREDIT_CICLICAS_MAYO_V2,10
CONTACTOS,5
CRUCE_DNI_MEDALLIA,13
CRUCE_ENCUESTAS_AURA_2025,77
CRUCE_ENCUESTAS_AURA_2025_AGOSTO,80
DATA_dni,10
DEMANDA_20250402,164
DIAS_PROCESO_ENCUESTAS,2
DM_HOGARES,6
DM_PLANTA_MOVIL_202503,5
DM_PLANTA_MOVIL_202504,5
DM_PLANTA_MOVIL_202505,5
DM_PLANTA_MOVIL_202506,5
DM_PLANTA_MOVIL_202507,5
DM_PLANTA_MOVIL_202508,5
DM_PLANTA_MOVIL_202509,5
DM_PLANTA_MOVIL_202509_ZONA_SWAP,6
DNI_ASESORES,7
DZV_BD_ENTRANTES_RETENCIONES_202506,180
DZV_BD_ENTRANTES_RETENCIONES_202507,180
ENCUESTAS_ACUMULADO_CALL_Analisis_Incremento,75
ENCUESTAS_AURA,79
ENCUESTAS_AURA_2025,52
ENCUESTAS_AURA_ANALISIS_2025,78
ENCUESTAS_AURA_EXPLICACION_CAIDA,91
ENCUESTAS_AURA_TOTAL,76
ENCUESTAS_AURA_TOTAL_TEMP,73
ENCUESTAS_AURA_explicacion_recibo,80
ENCUESTAS_CALIENTE_AGOSTO,51
ENCUESTAS_CALIENTE_CALL_CENTER_2024,14
ENCUESTAS_CALIENTE_CALL_TOTAL,50
ENCUESTAS_CALIENTE_DICIEMBRE,51
ENCUESTAS_CALIENTE_ENERO,51
ENCUESTAS_CALIENTE_FEBRERO,51
ENCUESTAS_CALIENTE_JULIO,51
ENCUESTAS_CALIENTE_MARZO,51
ENCUESTAS_CALIENTE_NOVIEMBRE,51
ENCUESTAS_CALIENTE_OCTUBRE,51
ENCUESTAS_CALIENTE_SETIEMBRE,51
ENCUESTAS_CALL_EXPLICACION_RECIBO_2025,67
ENCUESTAS_CALL_EXPLICACION_RECIBO_2025_CRUCE,71
ENCUESTAS_CALL_MEDALLIA_2025_ENE25_AGO25,35
ENCUESTAS_CALL_MEDALLIA_2025_anterior,35
ENCUESTAS_CALL_MEDALLIA_DIC24_MAY2025,34
ENCUESTAS_CALL_MEDALLIA_WHATSAPP_ASESOR_2025,51
ENCUESTAS_CCEE,99
ENCUESTAS_CCEE_BOT_CALIENTE,44
ENCUESTAS_CCEE_V2,96
ENCUESTAS_CRUCE_REITERO_Y_EVENTOS,116
ENCUESTAS_IVR_OUT_202506,64
ENCUESTAS_IVR_OUT_202507,64
ENCUESTAS_IVR_OUT_202508,64
ENCUESTAS_IVR_OUT_202509,67
ENCUESTAS_IVR_OUT_202510,67
ENCUESTAS_IVR_OUT_202511,67
ENCUESTAS_IVR_OUT_202512,67
ENCUESTAS_IVR_OUT_202601,67
ENCUESTAS_IVR_OUT_202602,67
ENCUESTAS_IVR_OUT_202603,67
ENCUESTAS_IVR_OUT_CALIENTE,50
ENCUESTAS_IVR_OUT_DETALLE_ATENDIDAS_CALIENTE,32
ENCUESTAS_IVR_OUT_FEEDBACK_GENESYS,51
ENCUESTAS_IVR_OUT_FEEDBACK_GENESYS_202506,52
ENCUESTAS_IVR_OUT_FEEDBACK_GENESYS_202507,52
ENCUESTAS_IVR_OUT_FEEDBACK_GENESYS_202508,52
ENCUESTAS_IVR_OUT_FEEDBACK_GENESYS_202509,53
ENCUESTAS_IVR_OUT_FEEDBACK_GENESYS_202510,53
ENCUESTAS_IVR_OUT_FEEDBACK_GENESYS_202511,53
ENCUESTAS_IVR_OUT_FEEDBACK_GENESYS_202512,53
ENCUESTAS_IVR_OUT_FEEDBACK_GENESYS_202601,53
ENCUESTAS_IVR_OUT_FEEDBACK_GENESYS_202602,53
ENCUESTAS_IVR_OUT_FEEDBACK_GENESYS_202603,53
ENCUESTAS_IVR_OUT_LN_202506,71
ENCUESTAS_IVR_OUT_LN_202507,71
ENCUESTAS_IVR_OUT_LN_202508,74
ENCUESTAS_IVR_OUT_LN_202509,74
ENCUESTAS_IVR_OUT_LN_202510,74
ENCUESTAS_IVR_OUT_LN_202511,74
ENCUESTAS_IVR_OUT_LN_202512,74
ENCUESTAS_IVR_OUT_LN_202601,74
ENCUESTAS_IVR_OUT_LN_202602,74
ENCUESTAS_IVR_OUT_LN_202603,74
ENCUESTAS_LN_OUT_FEEDBACK_GENESYS_202507,38
ENCUESTAS_LN_OUT_FEEDBACK_GENESYS_202508,39
ENCUESTAS_LN_OUT_FEEDBACK_GENESYS_202509,39
ENCUESTAS_LN_OUT_FEEDBACK_GENESYS_202510,39
ENCUESTAS_LN_OUT_FEEDBACK_GENESYS_202511,39
ENCUESTAS_LN_OUT_FEEDBACK_GENESYS_202512,39
ENCUESTAS_LN_OUT_FEEDBACK_GENESYS_202601,39
ENCUESTAS_LN_OUT_FEEDBACK_GENESYS_202602,39
ENCUESTAS_LN_OUT_FEEDBACK_GENESYS_202603,39
ENCUESTAS_MEDALLIA_CRUCE,4
ENCUESTAS_MEDALLIA_JUNIO,35
ENCUESTAS_N2_AVERIAS,9
ENCUESTAS_PRIORITY_CALL,13
ENCUESTAS_TIPO_CANAL_CCEE,2
ENCUESTAS_WHATSAPP_ASESOR,96
EQUIVALENCIAS_SKYLINE_TIPIFICAICONES,4
ESCM_ACCESADAS_202412_202501,5
ESCM_ANALISIS_ERICK,30
ESCM_ANALISIS_ERICK_V2,30
ESCM_AVERIAS_MASIVAS,144
ESCM_Acumulado_Postpago,46
ESCM_CALL_CENTER,5
ESCM_CALL_CENTER_AGOSTO,3
ESCM_CALL_CENTER_PREPAGO,14
ESCM_CICLICA,5
ESCM_CONTACT_CENTER_ACCESADAS_FEB_MAR,7
ESCM_DETRACTORES_BOT,2
ESCM_INCREMENTO_PRECIO_2025,7
ESCM_INCREMENTO_PRECIO_2025_V2,10
ESCM_INCREMENTO_PRECIO_B2C,14
ESCM_INCREMENTO_PRECIO_POSTPAGO_2023,14
ESCM_IP_POSTPAGO_2025,6
ESCM_Incremento_Precio_Fija_One_to_One,38
ESCM_NPS_1Q25_INDIVIDUOS,42
ESCM_NPS_HOGARES_DIC,82
ESCM_NPS_HOGAR_4Q24_ENE25,9
ESCM_NPS_HOGAR_OCT_FEB,6
ESCM_NPS_Hogar_1S25,39
ESCM_NPS_INDIVIDUOS,43
ESCM_NPS_INDIVIDUOS_1Q25,43
ESCM_NPS_INDIVIDUOS_202501_AL_202505,43
ESCM_NPS_INDIVIDUOS_4Q24,42
ESCM_NPS_INDIVIDUOS_DIC,81
ESCM_NPS_INDIVIDUOS_MARZO,45
ESCM_NPS_INDIVIDUOS_MAYO,43
ESCM_NPS_Individuos_2Q25,43
ESCM_NPS_Individuos_Abril,42
ESCM_NPS_Individuos_Abril_2025,42
ESCM_NPS_POSPAGO_4Q24_ENE25,7
ESCM_NPS_POSTPAGO_MARZO,5
ESCM_NPS_PREPAGO_FEB,5
ESCM_NPS_PREPAGO_FEB_AVANCE,6
ESCM_PLANTA_INDIVIDUOS_COMPETENCIA_202412,4
ESCM_PLANTA_MOVIL_TRAFICO_ENERO,15
ESCM_PLANTA_TECNOLOGIA_INDIVIDUOS,13
ESCM_Planta_Migracion,4
ESCM_Planta_Migracion_Total,4
ESCM_RESUMEN_CR_MIGRACIONES,9
ESCM_RESUMEN_CR_MT,9
ESCM_TABLA_LIMA_RURAL,9
ESCM_TABLA_LIMA_RURAL_OCTUBRE,8
ESCM_TRIM_AGOSTO_NPS,75
ESCM_VERBATIMS_PREPAGO,3
ESTUDIO_POST1_SJL_SWAP_MKT_ZONA_A,17
Encuestados,10
Encuestas_Averias_B2C,88
Encuestas_Averias_B2C_backup,88
Encuestas_Averias_Ponderador_Total,10
Encuestas_Correo_B2B,33
Encuestas_Funcionamiento_Fijo_B2B,41
Encuestas_Funcionamiento_Movil_B2B,40
Encuestas_Funcionamiento_Tv,45
Encuestas_Portabilidad_Alta_Movil,87
Encuestas_Tiendas,53
GMC_CALL_ENTRANTES_2025,14
GMC_CAMPAÑAS_PORTABILIDAD,162
GMC_CAPL_MARKETING_2025_2,7
GMC_CAPL_POST_MT,123
GMC_CAPL_POST_POST_2025,102
GMC_CAPL_PRE_POST_2025,104
GMC_DESCUENTOS_FACTURADOS_CONSOLIDADO_20250827,10
GMC_ENTRANTES_2025,18
GMC_Encuestas_Tiendas_20250821,49
GMC_PAQUETES_FACTURADOS_2025,55
GMC_PRORRATEOS_ALTAS_FACTURADOS_CONSOLIDADO_20250827,10
GMC_RECLAMOS_FIJA_2025,150
GMC_RECLAMOS_MOVIL_2025,143
GMC_RECLAMOS_SAR_TC_202501,53
GMC_RECLAMOS_SAR_TC_202502,84
GMC_RECLAMOS_SAR_TC_202503,49
GMC_RECLAMOS_SAR_TC_202504,49
GMC_RECLAMOS_SAR_TC_202505,55
GMC_RECLAMOS_SAR_TC_202506,50
GMC_RECLAMOS_SAR_TC_202507,53
GMC_RECLAMOS_SAR_TC_202508,53
GMC_RECLAMOS_SAR_TC_202509,53
GMC_RECLAMOS_SAR_TC_202510,54
GMC_RECONEXIONES_FACTURADOS_CONSOLIDADO_V2,11
GMC_RETENCIONES_FIJA_202501_202507,19
GMS_ADHOC_HFC_MIGRACIONES,25
GMS_AVERIAS_GMS_RED_CLIENTE_ACUMULADO,77
GMS_Base_Clientes_Unificacion_Bandas_4G,19
GMS_Base_Estudio_SITIO_NUEVO_EL_HORNITO_PIURA,26
GMS_Base_Estudio_SITIO_NUEVO_TRUCHAS_JUNIN,26
GMS_DATA_HOGARES,4
GMS_DATA_POSTPAGO,4
GMS_DATA_PREPAGO,4
GMS_Encuestas_Funcionamiento_Movil_B2C_VN_2,114
GMS_HOGARES_NPS_RELACIONAL_ACUMULADO,95
GMS_HOGARES_NPS_RELACIONAL_ACUMULADO_V1,92
GMS_INDIVIDUOS_ACUMULADO_NPS_RELACIONAL,116
GMS_Intenciones_Bajas_Moviles,4
GMS_PLANTA_EXTERNA_ACUMULADA,63
GMS_PLANTA_INTERNA_ACUMULADA,55
GMS_PRUEBA_CORREO_B2B,33
GMS_PRUEBA_HOGARES,2
GRAL_Bajas_Fija_BA_TDP,37
GRAL_Bajas_Fija_linea_TDP,28
HOGARES_NPS_RELACIONAL,92
H_DISPO_FTTH_START_STOP_202506_con_IDMASIVAS,23
H_DISPO_FTTH_START_STOP_202507_con_IDMASIVAS,23
H_DISPO_FTTH_START_STOP_202508_con_IDMASIVAS,23
IEM_POR_CELDA_Y_ANTES_ENCUESTA_30D_FINAL,3
IEM_POR_CELDA_Y_ANTES_ENCUESTA_60D_FINAL,3
INPUT_ENTRANTS_ISABEL,10
INPUT_LN_ISABEL,10
IP_FIJA,105
IP_MOVIL,12
JQM_ANALISIS_MPH_ENCUESTAS_ACUMULADO_CALL,66
JQM_BASE_CCEE_ASESOR_1DIA,28
JQM_BASE_CCEE_ASESOR_3DIAS,27
JQM_DESPLIEGUE_JUNIO_FIJA,8
JQM_DESPLIEGUE_JUNIO_MOVIL,8
JQM_ENCUESTAS_ACUMULADO_AURA_TEMP,68
JQM_ENCUESTAS_ACUMULADO_CALL_BLENDING,66
JQM_ENCUESTAS_CCEE_BOT_ANALISIS,96
JQM_ENCUESTAS_CCEE_BOT_ANALISIS_SETIEMBRE,95
JQM_ENCUESTAS_CCEE_BOT_SIMULACION_SET,95
JQM_MOTIVOS_MOVIL_AVERIAS,4
JQM_MOTIVOS_MOVIL_AVERIAS_V2,3
JQM_Validacion_Data_Medalia_AVERIAS_SETIEMBRE,39
JQ_BASE_AURA_AUTOGESTION_SIN_OPERADOR,35
JQ_BASE_AURA_AUTOGESTION_SIN_OPERADOR2,35
JQ_BASE_AURA_AUTOGESTION_TODO,37
JQ_BASE_AURA_OPERADOR_TODO,1
JQ_BASE_CANALES_ESCRITOS_ASESOR_TODO,27
JQ_BASE_CANALES_ESCRITOS_BOT_TODO,19
JSH_ACCESADAS_TEMP_2025_x_DNI,7
JSH_AU_rawdata_20250301,27
JSH_AU_rawdata_20250401,27
JSH_AU_rawdata_20250501,27
JSH_AU_rawdata_20250601,27
JSH_BASE_MIGRAS_CON_CAMBIOS_TECNOLOGIA_FTTH_v2,57
JSH_BASE_MIGRAS_CON_CAMBIOS_TECNOLOGIA_FTTH_v3,57
JSH_BASE_MIGRAS_CON_CAMBIOS_TECNOLOGIA_FTTH_v4,57
JSH_Base_Call_Center_Lily,10
JSH_Base_Clientes_Encuestados_Funcionamiento_Internet_Marzo_a_Junio_2025,9
JSH_Base_Clientes_SM_SJ_202509,12
JSH_Base_Disponibilidad_202503,8
JSH_Base_Disponibilidad_202504,8
JSH_Base_Disponibilidad_202505,8
JSH_Base_Disponibilidad_202506,8
JSH_Base_Disponibilidad_202507,8
JSH_Base_Disponibilidad_202508,8
JSH_Base_Disponibilidad_202509,8
JSH_Base_Mapi,1
JSH_Base_NPS_Funcionamiento_Medallia_2025,44
JSH_Base_RSSI_critico_2025,4
JSH_CONTACTO_TECNICO_TEMP_2025_x_DNI,4
JSH_Casos_Mas_Simple_202506,31
JSH_CatalogoDevoluciones_TOA,5
JSH_Clientes_Mas_5_Sesiones_202502,34
JSH_MIX_EVENTOS_MASIVOS_202506,17
JSH_MIX_EVENTOS_MASIVOS_202507,17
JSH_MIX_EVENTOS_MASIVOS_202508,17
JSH_Masivas_TT_06_07_08,153
JSH_PLANTA_AU_RSSI_SEMANAL_202508,12
JSH_PLANTA_DIARIA_FTTH_20250812,7
JSH_PLANTA_FIJA_202507,36
JSH_PLANTA_FIJA_202508,36
JSH_PLANTA_FIJA_202508_FTTH,89
JSH_POSIBLES_MASIVAS_FTTH_2025_total,11
JSH_POSIBLES_MASIVAS_FTTH_2025_total_ago_set,11
JSH_POSIBLES_MASIVAS_FTTH_2025_total_backup,13
JSH_RESUMEN_CR_ALTAS_FIJA,9
JSH_RESUMEN_CR_MIGRACIONES_FIJA,9
JSH_RESUMEN_CR_MT,9
JSH_RESUMEN_CR_RETENCIONES,9
JSH_RSSI_SEMANAL_REDWIFIFTTH_CLIENTE,6
JSH_Resultados_posibles_masivas_x_alarmas_202506,18
JSH_Resultados_posibles_masivas_x_alarmas_202507,18
JSH_Resultados_posibles_masivas_x_alarmas_202508,18
JSH_Visor_Logsiem_Casos_y_Averias_Registradas_202506,45
JSH_Visor_Logsiem_Diagnostico_Automatico_202506,27
JSH_Visor_Logsiem_Flag_Solucion_202506,27
JSH_Visor_Logsiem_No_Recomienda_Despacho_202506,27
JSH_Visor_Logsiem_Uso_Tools_202506,27
JSH_WIFI_IPW_MENSUAL,18
JSH_WIFI_SCORE_DAILY,29
JSH_alarmas_ftth_202501,12
JSH_alarmas_ftth_202502,12
JSH_alarmas_ftth_202508,17
JSH_planta_afectada_masivas,28
JSH_planta_vs_AU_rssi_phyrate_202505,16
JSH_planta_vs_AU_rssi_phyrate_202506,2
LDE_60_Rpte_Tiendas_Fija_Mes_Actual2,33
LDE_60_Rpte_Tiendas_Fija_Mes_Anterior,33
LDE_60_Rpte_Tiendas_Movil_Mes_Actual2,33
LDE_60_Rpte_Tiendas_Movil_Mes_Anterior,33
LDE_ACCESADAS_202508,7
LDE_ACCESADAS_202509,7
LDE_ACCESADAS_CC_202502,11
LDE_ACCESADAS_CC_202503,32
LDE_ACCESADAS_CC_202503_2,37
LDE_ALTAS_Y_PORTABILIDAD_ABRIL_MAYO_Y_AGOSTO,19
LDE_ALTA_DIC24,64
LDE_ALTA_NOV24,64
LDE_ALTA_OCT24,64
LDE_ANALISIS_CAPL_REITERADOS_202503,9
LDE_ANALISIS_CRUCE_TERMINALES_VS_NPSTRANSACCIONAL,85
LDE_ANALISIS_ESTUDIO_RELACIONAL_POSTPAGO_202504,71
LDE_ANALISIS_IEM_VS_NPS_2,99
LDE_APAGADOS_3G_CIUDADES_NORTE,50
LDE_ATENDIDAS_202503_AVERIAS_MOVILES,20
LDE_ATENDIDAS_202504_AVERIAS_MOVILES,20
LDE_ATENDIDAS_202505_AVERIAS_MOVILES,22
LDE_ATENDIDAS_202506_AVERIAS_MOVILES,22
LDE_ATENDIDAS_202506_AVERIAS_MOVILES_2,22
LDE_ATENDIDAS_202506_AVERIAS_MOVILES_3,22
LDE_AVANCE_RESULTADO_TRIAL_APAGADO3G_SJL,6
LDE_AVERIAS_MOVILES,8
LDE_BASE1_APAGADO_3G_DATOS_AREQUIPA,38
LDE_BASE1_APAGADO_3G_VOZ_AREQUIPA,38
LDE_BASES_A_ENCUESTAR_ESTUDIO_RETEN_TIENDAS,61
LDE_BASE_1_FALLBACK2G3G,35
LDE_BASE_2_FALLBACK2G3G,35
LDE_BASE_ALTAS_Y_PORTAS_FUENTE_TERADATA_202503,57
LDE_BASE_ALTAS_Y_PORTAS_FUENTE_TERADATA_202504,57
LDE_BASE_ALTAS_Y_PORTAS_FUENTE_TERADATA_202505,57
LDE_BASE_ALTAS_Y_PORTAS_FUENTE_TERADATA_202506,57
LDE_BASE_APAGADO_3G_CUSCO_JULIO25,26
LDE_BASE_APAGADO_3G_ICA_JULIO25,30
LDE_BASE_COMUNICACION_NPS_2025,9
LDE_BASE_CRATE_TRIAL_VERSION_FINAL,11
LDE_BASE_EBC_B2B_RANK3_202501,13
LDE_BASE_EBC_B2B_RANK3_202502,13
LDE_BASE_EBC_B2B_RANK3_202503,13
LDE_BASE_ESTUDIO_TREN_AVERIAS,30
LDE_BASE_ESTUDIO_VOC_AVERIA_DATOS_REIT_RESET_EXITOSO_APAGAR_Y_PRENDER_04_08,40
LDE_BASE_ESTUDIO_VOC_AVERIA_DATOS_REIT_RESET_EXITOSO_APAGAR_Y_PRENDER_05_08,40
LDE_BASE_ESTUDIO_VOC_AVERIA_DATOS_REIT_RESET_EXITOSO_APAGAR_Y_PRENDER_06_08,40
LDE_BASE_ESTUDIO_VOC_AVERIA_DATOS_REIT_RESET_EXITOSO_APAGAR_Y_PRENDER_08_al_10_08,40
LDE_BASE_ESTUDIO_VOC_AVERIA_DATOS_REIT_RESET_EXITOSO_APAGAR_Y_PRENDER_11_08,40
LDE_BASE_ESTUDIO_VOC_AVERIA_DATOS_REIT_RESET_EXITOSO_APAGAR_Y_PRENDER_12_08,40
LDE_BASE_ESTUDIO_VOC_AVERIA_DATOS_REIT_RESET_EXITOSO_APAGAR_Y_PRENDER_13_08,40
LDE_BASE_ESTUDIO_VOC_AVERIA_DATOS_REIT_RESET_EXITOSO_APAGAR_Y_PRENDER_14_08,40
LDE_BASE_ESTUDIO_VOC_AVERIA_DATOS_REIT_RESET_EXITOSO_APAGAR_Y_PRENDER_15_al_17_08,40
LDE_BASE_POSTPAGO_RELACIONAL_202503,8
LDE_BASE_POSTPAGO_RELACIONAL_202503_V2,10
LDE_BASE_POTENCIAL_APAGADO_3G_TRIAL_SJL_CLUSTER_1_2_3,30
LDE_BASE_POTENCIAL_CALLAO_POST1_SWAP,18
LDE_BASE_POTENCIAL_ENCUESTAS_B2B_PROYECTO_SWAP,16
LDE_BASE_POTENCIAL_EXANTE2_APAGADO3G_AREQUIPA_Y_CUSCO,12
LDE_BASE_POTENCIAL_SITIOSNUEVOSYVECINOS_PES_JUNIO,3
LDE_BASE_POTENCIAL_SITIOSNUEVOS_PES_JULIO,2
LDE_BASE_POTENCIAL_SITIOSNUEVOS_PES_JUNIO,2
LDE_BBDD_IP_Fij_2025,10
LDE_BD_FUNCIONAMIENTO_APAGADO3G_CHICLAYO_POST1_ENVIO_IZO,37
LDE_BD_FUNCIONAMIENTO_APAGADO3G_CHICLAYO_POST2_ENVIO_IZO,37
LDE_BD_FUNCIONAMIENTO_APAGADO3G_PIURA_POST1_ENVIO_IZO,37
LDE_BD_FUNCIONAMIENTO_APAGADO3G_PIURA_POST2_ENVIO_IZO,37
LDE_BD_FUNCIONAMIENTO_SITIOSNUEVOS_ENVIO_IZO,37
LDE_BD_FUNCIONAMIENTO_SWAP_ESTUDIO_POST1_GRUPO3_SM_IND_LO_IZO,37
LDE_BD_FUNCIONAMIENTO_SWAP_ESTUDIO_PRE_GRUPO3_SM_IND_LO_IZO,37
LDE_BD_FUNCIONAMIENTO_SWAP_LAMBAYEQUE_POST1_ENVIO_IZO,37
LDE_BD_FUNCIONAMIENTO_SWAP_PIURA_POST1_ENVIO_IZO,37
LDE_BD_LIMA_NORTE_SMP_LOSOLIVOS_RIMAC_INDEPENDENCIA_ZONAB_ENVIO_IZO,37
LDE_Base_Agosto_LN_16,34
LDE_CAPL_NO_IDENTIFICADO_INTENCIONES_SAR,71
LDE_CAPL_NO_IDENTIFICADO_INTENCIONES_TC,71
LDE_CASO_PRIS_CLIENTES_AFECTADOS,23
LDE_CHURS_CU_VISTA_MENSUAL,15
LDE_CHURS_CU_data,14
LDE_CHURS_CU_data_202412_202504,13
LDE_CHURS_CU_data_3,11
LDE_CLEINTES_EBC_SITIOS_NUEVOS_JUNIO,23
LDE_CLIENTES_APAGADO3G_CHICLAYO,28
LDE_CLIENTES_APAGADO3G_CHICLAYO_2,16
LDE_CLIENTES_APAGADO3G_TRUJILLO,23
